station_id,datapoint_id,alarm_id,event_time,value,valueThreshold,isActive,storedtime
1161114050,143,312,2017-02-20 02:59:37 UTC,28.5,28.0,True,
1161115039,121,309,2017-02-20 02:59:37 UTC,200.0,200.0,False,
1161114060,121,308,2017-02-20 02:59:37 UTC,240.0,240.0,False,
1161114050,143,312,2017-02-20 02:59:37 UTC,28.0,28.0,False,
1161114060,121,308,2017-02-20 02:59:38 UTC,241.0,240.0,True,
1161114005,121,309,2017-02-20 02:59:41 UTC,200.0,200.0,False,
1160629000,143,313,2017-02-20 02:59:41 UTC,25.5,26.0,True,
1161114005,121,309,2017-02-20 02:59:41 UTC,199.0,200.0,True,
1161114050,143,312,2017-02-20 02:59:41 UTC,28.5,28.0,True,
1161115040,141,312,2017-02-20 02:59:42 UTC,56.5,56.0,True,
1161115040,141,312,2017-02-20 02:59:42 UTC,56.5,56.0,True,
1161114005,121,309,2017-02-20 02:59:42 UTC,200.0,200.0,False,
1161115040,141,312,2017-02-20 02:59:43 UTC,56.0,56.0,False,
1161115040,141,312,2017-02-20 02:59:43 UTC,56.0,56.0,False,
1160629000,143,313,2017-02-20 02:59:44 UTC,26.0,26.0,False,
1161115040,141,312,2017-02-20 02:59:45 UTC,56.5,56.0,True,
1161115040,141,312,2017-02-20 02:59:45 UTC,56.5,56.0,True,
1161115040,141,312,2017-02-20 02:59:46 UTC,56.0,56.0,False,
1161115040,141,312,2017-02-20 02:59:46 UTC,56.0,56.0,False,
1161115040,141,312,2017-02-20 02:59:46 UTC,56.5,56.0,True,
1161115040,141,312,2017-02-20 02:59:46 UTC,56.5,56.0,True,
1161115040,141,312,2017-02-20 02:59:47 UTC,56.0,56.0,False,
1161115040,141,312,2017-02-20 02:59:47 UTC,56.0,56.0,False,
1161114050,143,312,2017-02-20 02:59:49 UTC,28.5,28.0,True,
1161114050,143,312,2017-02-20 02:59:49 UTC,28.0,28.0,False,
1161114005,121,309,2017-02-20 02:59:50 UTC,199.0,200.0,True,
1161114050,143,312,2017-02-20 02:59:50 UTC,28.0,28.0,False,
1161115040,141,312,2017-02-20 02:59:51 UTC,56.5,56.0,True,
1161115040,141,312,2017-02-20 02:59:51 UTC,56.5,56.0,True,
1161115040,141,312,2017-02-20 02:59:52 UTC,56.0,56.0,False,
1161115040,141,312,2017-02-20 02:59:52 UTC,56.0,56.0,False,
1160629000,143,313,2017-02-20 02:59:55 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-20 02:59:55 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-20 02:59:55 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-20 02:59:55 UTC,25.5,26.0,True,
1161114050,143,312,2017-02-20 02:59:55 UTC,28.5,28.0,True,
1161115040,141,312,2017-02-20 03:00:00 UTC,56.0,56.0,False,
1161115040,141,312,2017-02-20 03:00:00 UTC,56.5,56.0,True,
1161115040,141,312,2017-02-20 03:00:00 UTC,56.0,56.0,False,
1161114010,153,319,2017-02-20 03:00:00 UTC,999990.0,1.0,False,
1161114050,143,312,2017-02-20 03:00:00 UTC,28.0,28.0,False,
1161114010,153,319,2017-02-20 03:00:00 UTC,999991.0,1.0,True,
1161115040,141,312,2017-02-20 03:00:00 UTC,56.5,56.0,True,
1161114050,143,312,2017-02-20 03:00:01 UTC,28.0,28.0,False,
1161114050,143,312,2017-02-20 03:00:01 UTC,28.5,28.0,True,
1160629000,143,313,2017-02-20 03:00:02 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-20 03:00:02 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-20 03:00:02 UTC,26.0,26.0,False,
1161114050,143,312,2017-02-20 03:00:03 UTC,28.5,28.0,True,
1161115040,141,312,2017-02-20 03:00:05 UTC,56.5,56.0,True,
1161115040,141,312,2017-02-20 03:00:05 UTC,56.5,56.0,True,
1160629000,143,313,2017-02-20 03:00:06 UTC,25.5,26.0,True,
