station_id,datapoint_id,alarm_id,event_time,value,valueThreshold,isActive,storedtime
1161114068,121,309,2017-02-18 18:59:05 UTC,183,200,true,
1161114068,121,309,2017-02-18 18:59:08 UTC,73,200,false,
1161114068,121,301,2017-02-18 18:59:08 UTC,73,80,true,
1161114068,124,309,2017-02-18 20:16:32 UTC,199,200,true,
1161114068,124,309,2017-02-18 19:36:04 UTC,199,200,true,
1161114068,124,309,2017-02-18 19:37:37 UTC,200,200,false,
1161114068,124,309,2017-02-18 20:10:33 UTC,200,200,false,
1161114068,124,309,2017-02-18 19:34:37 UTC,199,200,true,
1161114068,124,309,2017-02-18 20:14:59 UTC,199,200,true,
1161114068,124,309,2017-02-18 20:17:35 UTC,200,200,false,
1161114068,124,309,2017-02-18 20:17:18 UTC,200,200,false,
1161114068,124,309,2017-02-18 19:35:43 UTC,200,200,false,
1161114068,124,309,2017-02-18 20:03:08 UTC,199,200,true,
1161114068,124,309,2017-02-18 19:37:42 UTC,200,200,false,
1161114068,124,309,2017-02-18 20:05:38 UTC,200,200,false,
1161114068,124,309,2017-02-18 19:36:52 UTC,200,200,false,
1161114068,124,309,2017-02-18 20:02:10 UTC,200,200,false,
1161114068,124,309,2017-02-18 20:19:49 UTC,199,200,true,
1161114068,124,309,2017-02-18 20:19:43 UTC,200,200,false,
1161114068,124,309,2017-02-18 20:04:13 UTC,199,200,true,
1161114068,124,309,2017-02-18 19:38:03 UTC,200,200,false,
1161114068,124,309,2017-02-18 20:17:37 UTC,199,200,true,
1161114068,124,309,2017-02-18 20:06:28 UTC,199,200,true,
1161114068,124,309,2017-02-18 19:39:55 UTC,199,200,true,
1161114068,124,309,2017-02-18 19:37:37 UTC,199,200,true,
1161114068,124,309,2017-02-18 19:34:07 UTC,217,200,false,
1161114068,124,309,2017-02-18 20:16:31 UTC,200,200,false,
1161114068,124,309,2017-02-18 20:07:17 UTC,200,200,false,
1161114068,124,309,2017-02-18 19:36:08 UTC,200,200,false,
1161114068,124,309,2017-02-18 19:35:47 UTC,199,200,true,
1161114068,124,309,2017-02-18 20:06:33 UTC,200,200,false,
1161114068,124,309,2017-02-18 20:14:46 UTC,200,200,false,
1161114068,124,309,2017-02-18 20:03:25 UTC,200,200,false,
1161114068,124,309,2017-02-18 20:07:45 UTC,199,200,true,
1161114068,124,309,2017-02-18 20:05:18 UTC,199,200,true,
1161114068,124,309,2017-02-18 20:08:01 UTC,200,200,false,
1161114068,124,309,2017-02-18 19:36:10 UTC,199,200,true,
1161114068,124,309,2017-02-18 19:34:05 UTC,108,200,true,
1161114068,124,309,2017-02-18 19:37:36 UTC,199,200,true,
1161114068,124,309,2017-02-18 20:17:19 UTC,199,200,true,
1161114068,124,309,2017-02-18 20:10:20 UTC,199,200,true,
1161114068,124,309,2017-02-18 20:19:43 UTC,199,200,true,
1161114068,124,309,2017-02-18 20:14:06 UTC,199,200,true,
1161114068,124,309,2017-02-18 19:38:00 UTC,199,200,true,
1161114068,124,309,2017-02-18 20:04:24 UTC,200,200,false,
1161114068,124,309,2017-02-18 20:19:45 UTC,200,200,false,
1161114068,124,309,2017-02-18 19:35:51 UTC,200,200,false,
1161114068,124,309,2017-02-18 20:07:07 UTC,199,200,true,
1161114068,124,309,2017-02-18 21:16:51 UTC,199,200,true,
1161114068,124,309,2017-02-18 21:17:18 UTC,199,200,true,
1161114068,124,309,2017-02-18 21:16:54 UTC,200,200,false,
1161114068,124,309,2017-02-18 21:16:58 UTC,200,200,false,
1161114068,124,309,2017-02-18 21:16:55 UTC,199,200,true,
1161114068,124,309,2017-02-18 21:16:56 UTC,200,200,false,
1161114068,124,309,2017-02-18 21:16:59 UTC,199,200,true,
1161114068,124,309,2017-02-18 21:16:54 UTC,199,200,true,
1161114068,124,309,2017-02-18 21:16:50 UTC,200,200,false,
1161114068,124,309,2017-02-18 21:16:49 UTC,199,200,true,
1161114068,124,309,2017-02-18 21:16:57 UTC,199,200,true,
1161114068,124,309,2017-02-18 21:16:53 UTC,200,200,false,
1161114068,124,309,2017-02-18 21:16:27 UTC,200,200,false,
1161114068,124,309,2017-02-18 21:16:32 UTC,199,200,true,
1161114068,124,309,2017-02-18 21:17:00 UTC,200,200,false,
1161114068,124,309,2017-02-18 21:16:39 UTC,200,200,false,
1161114068,124,309,2017-02-18 21:33:16 UTC,200,200,false,
1161114068,124,309,2017-02-18 21:32:37 UTC,200,200,false,
1161114068,124,309,2017-02-18 21:33:15 UTC,199,200,true,
1161114068,124,309,2017-02-18 21:33:30 UTC,199,200,true,
1161114068,124,309,2017-02-18 22:58:27 UTC,73,200,false,
1161114068,124,309,2017-02-18 23:45:08 UTC,200,200,false,
1161114068,124,309,2017-02-18 23:44:49 UTC,87,200,true,
1161114068,124,309,2017-02-18 23:49:55 UTC,196,200,true,
1161114068,124,309,2017-02-19 07:08:06 UTC,78,200,false,
1161114068,121,301,2017-02-19 08:24:19 UTC,111,80,false,
1161114068,124,309,2017-02-19 07:37:04 UTC,80,200,true,
1161114068,124,309,2017-02-19 08:26:56 UTC,61,200,false,
1161114068,121,309,2017-02-19 08:24:22 UTC,223,200,false,
1161114068,124,309,2017-02-19 07:35:12 UTC,73,200,false,
1161114068,113,303,2017-02-19 08:31:47 UTC,999999,999999,true,
1161114068,124,309,2017-02-19 07:35:10 UTC,81,200,true,
1161114068,121,309,2017-02-19 08:24:19 UTC,111,200,true,
1161114068,112,303,2017-02-19 08:35:47 UTC,999999,999999,true,
1161114068,111,322,2017-02-20 06:32:04 UTC,30.5,30,true,
1161114068,111,322,2017-02-20 06:32:05 UTC,30,30,false,
1161114068,111,322,2017-02-20 06:32:06 UTC,30.5,30,true,
1161114068,111,322,2017-02-20 19:12:27 UTC,30,30,false,
1161114068,111,322,2017-02-20 19:11:55 UTC,30,30,false,
1161114068,111,322,2017-02-20 19:11:57 UTC,30.5,30,true,
1161114068,111,322,2017-02-21 04:52:20 UTC,30.5,30,true,
1161114068,114,304,2017-02-21 08:33:20 UTC,40.5,40,true,
1161114068,114,304,2017-02-21 08:13:14 UTC,40.5,40,true,
1161114068,114,304,2017-02-21 08:00:03 UTC,40.5,40,true,
1161114068,114,304,2017-02-21 08:20:29 UTC,40,40,false,
1161114068,114,304,2017-02-21 08:01:30 UTC,40,40,false,
1161114068,114,304,2017-02-21 09:18:11 UTC,40,40,false,
1161114068,114,304,2017-02-21 09:15:35 UTC,40.5,40,true,
1161114068,114,304,2017-02-21 09:07:09 UTC,40,40,false,
1161114068,114,304,2017-02-21 09:28:30 UTC,40.5,40,true,
1161114068,114,304,2017-02-21 09:36:23 UTC,40,40,false,
1161114068,111,322,2017-02-21 23:47:00 UTC,30.5,30,true,
1161114068,111,322,2017-02-21 23:46:51 UTC,30.5,30,true,
1161114068,111,322,2017-02-21 23:47:05 UTC,30,30,false,
1161114068,111,322,2017-02-21 23:46:43 UTC,30,30,false,
1161114068,111,322,2017-02-21 23:46:59 UTC,30,30,false,
1161114068,111,322,2017-02-21 23:46:58 UTC,30.5,30,true,
1161114068,111,322,2017-02-21 23:47:03 UTC,30.5,30,true,
