station_id,datapoint_id,alarm_id,event_time,value,valueThreshold,isActive,storedtime
1161114062,124,309,2017-02-18 23:59:30 UTC,200.0,200.0,False,
1161114062,124,309,2017-02-18 23:59:32 UTC,199.0,200.0,True,
1161114062,124,309,2017-02-18 23:59:33 UTC,200.0,200.0,False,
1160629000,143,313,2017-02-18 23:59:35 UTC,26.0,26.0,False,
1161114062,124,309,2017-02-18 23:59:37 UTC,199.0,200.0,True,
1160629000,143,313,2017-02-18 23:59:39 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-18 23:59:41 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-18 23:59:41 UTC,25.5,26.0,True,
1161115030,121,308,2017-02-18 23:59:43 UTC,240.0,240.0,False,
1161114062,124,309,2017-02-18 23:59:43 UTC,200.0,200.0,False,
1161114062,124,309,2017-02-18 23:59:44 UTC,200.0,200.0,False,
1161114062,124,309,2017-02-18 23:59:44 UTC,199.0,200.0,True,
1161114062,124,309,2017-02-18 23:59:45 UTC,199.0,200.0,True,
1161114062,124,309,2017-02-18 23:59:46 UTC,200.0,200.0,False,
1160629000,143,313,2017-02-18 23:59:56 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-18 23:59:57 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-19 00:00:06 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-19 00:00:09 UTC,25.5,26.0,True,
1161114062,124,309,2017-02-19 00:00:10 UTC,199.0,200.0,True,
1161114002,121,308,2017-02-19 00:00:11 UTC,240.0,240.0,False,
1161114062,124,309,2017-02-19 00:00:13 UTC,200.0,200.0,False,
1160629000,143,313,2017-02-19 00:00:14 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-19 00:00:14 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-19 00:00:14 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-19 00:00:14 UTC,26.0,26.0,False,
1161114032,115,306,2017-02-19 00:00:22 UTC,80.5,80.0,True,
1160629000,143,313,2017-02-19 00:00:23 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-19 00:00:23 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-19 00:00:38 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-19 00:00:40 UTC,25.5,26.0,True,
1160629000,121,308,2017-02-19 00:00:40 UTC,231.0,230.0,True,
1161114062,124,309,2017-02-19 00:00:41 UTC,199.0,200.0,True,
1161114062,124,309,2017-02-19 00:00:43 UTC,200.0,200.0,False,
1161114062,124,309,2017-02-19 00:00:44 UTC,199.0,200.0,True,
1161114062,124,309,2017-02-19 00:00:48 UTC,200.0,200.0,False,
1161114062,124,309,2017-02-19 00:00:49 UTC,199.0,200.0,True,
1161114062,124,309,2017-02-19 00:00:50 UTC,200.0,200.0,False,
1161114062,124,309,2017-02-19 00:00:57 UTC,199.0,200.0,True,
1161114062,124,309,2017-02-19 00:00:58 UTC,200.0,200.0,False,
1160629000,121,308,2017-02-19 00:00:58 UTC,230.0,230.0,False,
1160629000,121,308,2017-02-19 00:00:59 UTC,231.0,230.0,True,
1160629000,143,313,2017-02-19 00:01:11 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-19 00:01:12 UTC,25.5,26.0,True,
1161114062,124,309,2017-02-19 00:01:19 UTC,199.0,200.0,True,
1160629000,121,308,2017-02-19 00:01:23 UTC,230.0,230.0,False,
1161114062,124,309,2017-02-19 00:01:24 UTC,200.0,200.0,False,
1160629000,143,313,2017-02-19 00:01:25 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-19 00:01:28 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-19 00:01:32 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-19 00:01:33 UTC,25.5,26.0,True,
1161114062,124,309,2017-02-19 00:01:33 UTC,199.0,200.0,True,
1160629000,143,313,2017-02-19 00:01:33 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-19 00:01:34 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-19 00:01:34 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-19 00:01:35 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-19 00:01:36 UTC,26.0,26.0,False,
1161114062,124,309,2017-02-19 00:01:37 UTC,200.0,200.0,False,
1160629000,143,313,2017-02-19 00:01:38 UTC,25.5,26.0,True,
1161114062,124,309,2017-02-19 00:01:41 UTC,200.0,200.0,False,
1161114062,124,309,2017-02-19 00:01:41 UTC,199.0,200.0,True,
1161114062,124,309,2017-02-19 00:01:49 UTC,199.0,200.0,True,
1160629000,143,313,2017-02-19 00:01:49 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-19 00:01:49 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-19 00:01:50 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-19 00:01:50 UTC,26.0,26.0,False,
1161114062,124,309,2017-02-19 00:01:55 UTC,200.0,200.0,False,
1160629000,143,313,2017-02-19 00:02:12 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-19 00:02:12 UTC,26.0,26.0,False,
1161114062,124,309,2017-02-19 00:02:12 UTC,199.0,200.0,True,
1160629000,143,313,2017-02-19 00:02:13 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-19 00:02:13 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-19 00:02:19 UTC,26.0,26.0,False,
1161114062,124,309,2017-02-19 00:02:20 UTC,200.0,200.0,False,
1160629000,143,313,2017-02-19 00:02:20 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-19 00:02:22 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-19 00:02:22 UTC,26.0,26.0,False,
1161114062,124,309,2017-02-19 00:02:30 UTC,199.0,200.0,True,
1161114062,124,309,2017-02-19 00:02:34 UTC,200.0,200.0,False,
1161114062,124,309,2017-02-19 00:02:40 UTC,199.0,200.0,True,
1161114062,124,309,2017-02-19 00:02:41 UTC,199.0,200.0,True,
1161114062,124,309,2017-02-19 00:02:41 UTC,200.0,200.0,False,
1161114062,124,309,2017-02-19 00:02:42 UTC,200.0,200.0,False,
1160629000,143,313,2017-02-19 00:02:43 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-19 00:02:44 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-19 00:03:06 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-19 00:03:11 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-19 00:03:33 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-19 00:03:34 UTC,26.0,26.0,False,
1160629000,143,313,2017-02-19 00:03:34 UTC,25.5,26.0,True,
1160629000,143,313,2017-02-19 00:03:36 UTC,25.5,26.0,True,
1161114062,124,309,2017-02-19 00:04:03 UTC,200.0,200.0,False,
