station_id,datapoint_id,alarm_id,event_time,value,valueThreshold,isActive,storedtime
1161115029,115,306,2017-01-17 09:59:27 UTC,80.5,80,true,
1161115029,115,306,2017-01-13 16:24:17 UTC,80,80,false,
1161115029,115,306,2017-01-17 07:22:10 UTC,80,80,false,
1161115029,115,306,2017-01-13 14:14:21 UTC,80.5,80,true,
1161115029,115,306,2017-01-13 10:50:43 UTC,80,80,false,
1161115029,115,306,2017-01-19 10:40:59 UTC,80,80,false,
1161115029,115,306,2017-01-14 06:12:05 UTC,80,80,false,
1161115029,115,306,2017-01-13 14:31:34 UTC,80,80,false,
1161115029,115,306,2017-01-13 10:59:54 UTC,80.5,80,true,
1161115029,115,306,2017-01-16 10:53:39 UTC,80,80,false,
1161115029,115,306,2017-01-13 12:38:29 UTC,80.5,80,true,
1161115029,115,306,2017-01-13 13:52:28 UTC,80.5,80,true,
1161115029,115,306,2017-01-19 14:37:24 UTC,80,80,false,
1161115029,114,305,2017-01-27 19:18:21 UTC,14.5,15,true,
1161115029,115,306,2017-01-13 18:00:55 UTC,80.5,80,true,
1161115029,115,306,2017-01-16 12:57:54 UTC,80.5,80,true,
1161115029,115,306,2017-01-17 11:25:51 UTC,80.5,80,true,
1161115029,115,306,2017-01-16 06:26:20 UTC,80,80,false,
1161115029,115,306,2017-01-13 11:31:39 UTC,80.5,80,true,
1161115029,115,306,2017-01-14 15:40:06 UTC,80,80,false,
1161115029,115,306,2017-01-13 16:54:14 UTC,80,80,false,
1161115029,115,306,2017-01-19 14:05:27 UTC,80,80,false,
1161115029,115,306,2017-01-13 13:14:12 UTC,80.5,80,true,
1161115029,115,306,2017-01-14 02:26:53 UTC,80.5,80,true,
1161115029,115,306,2017-01-19 09:48:18 UTC,80,80,false,
1161115029,115,306,2017-01-13 16:59:29 UTC,80.5,80,true,
1161115029,115,306,2017-01-13 12:24:44 UTC,80.5,80,true,
1161115029,115,306,2017-01-16 16:54:05 UTC,80.5,80,true,
1161115029,115,306,2017-01-17 10:56:19 UTC,80,80,false,
1161115029,115,306,2017-01-13 13:10:09 UTC,80,80,false,
1161115029,115,306,2017-01-16 10:33:31 UTC,80.5,80,true,
1161115029,115,306,2017-01-18 13:05:03 UTC,80,80,false,
1161115029,115,306,2017-01-14 10:51:53 UTC,80,80,false,
1161115029,115,306,2017-01-16 17:19:28 UTC,80,80,false,
1161115029,115,306,2017-01-18 15:17:50 UTC,80.5,80,true,
1161115029,121,309,2017-01-22 07:13:07 UTC,102,200,true,
1161115029,115,306,2017-01-13 13:32:53 UTC,80.5,80,true,
1161115029,115,306,2017-01-17 11:50:40 UTC,80.5,80,true,
1161115029,115,306,2017-01-19 13:33:18 UTC,80,80,false,
1161115029,115,306,2017-01-16 14:04:10 UTC,80.5,80,true,
1161115029,115,306,2017-01-19 08:24:02 UTC,80.5,80,true,
1161115029,115,306,2017-01-18 12:54:58 UTC,80.5,80,true,
1161115029,115,306,2017-01-13 15:35:16 UTC,80,80,false,
1161115029,115,306,2017-01-16 05:12:13 UTC,80.5,80,true,
1161115029,115,306,2017-01-19 11:52:49 UTC,80.5,80,true,
1161115029,115,306,2017-01-16 07:34:55 UTC,80.5,80,true,
1161115029,115,306,2017-01-13 21:40:32 UTC,80.5,80,true,
1161115029,115,306,2017-01-13 11:42:05 UTC,80,80,false,
1161115029,115,306,2017-01-13 10:33:41 UTC,80.5,80,true,
1161115029,121,301,2017-01-22 07:13:07 UTC,102,80,false,
1161115029,115,306,2017-01-19 10:58:09 UTC,80.5,80,true,
1161115029,115,306,2017-01-13 15:18:02 UTC,80.5,80,true,
1161115029,115,306,2017-01-16 14:38:28 UTC,80.5,80,true,
1161115029,115,306,2017-01-17 08:50:12 UTC,80,80,false,
1161115029,115,306,2017-01-17 10:14:57 UTC,80,80,false,
1161115029,115,306,2017-01-17 07:52:59 UTC,80.5,80,true,
1161115029,124,309,2017-01-22 05:12:25 UTC,112,200,true,
1161115029,115,306,2017-01-18 11:35:47 UTC,80,80,false,
1161115029,115,306,2017-01-19 08:03:01 UTC,80,80,false,
1161115029,115,306,2017-01-17 12:46:21 UTC,80.5,80,true,
1161115029,115,306,2017-01-13 22:31:52 UTC,80,80,false,
1161115029,124,309,2017-01-22 06:34:58 UTC,196,200,true,
1161115029,115,306,2017-01-17 12:18:00 UTC,80.5,80,true,
1161115029,115,306,2017-01-18 07:51:41 UTC,80.5,80,true,
1161115029,115,306,2017-01-19 10:30:16 UTC,80.5,80,true,
1161115029,115,306,2017-01-18 07:52:28 UTC,80,80,false,
1161115029,115,306,2017-01-18 08:24:35 UTC,80,80,false,
1161115029,115,306,2017-01-17 13:35:10 UTC,80,80,false,
1161115029,115,306,2017-01-18 12:23:29 UTC,80.5,80,true,
1161115029,121,309,2017-01-22 05:06:32 UTC,184,200,true,
